url_path,views_total,views_unique
/vishal2376/git-coach,57,39
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,12,6
/vishal2376/git-coach/releases/tag/v5.1,5,5
/vishal2376/git-coach/fork,4,1
/vishal2376/git-coach/tree/master/app,4,1
/vishal2376/git-coach/pulls,3,1
/vishal2376/git-coach/blob/master/screenshots/cmdY.jpg,2,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,2,1
/vishal2376/git-coach/commit/8b61f3776f6f058f89064a8c8d293c8b60763968,2,1
/vishal2376/git-coach/commits/master,2,1
