url_path,views_total,views_unique
/vishal2376/git-coach,34,25
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,7,5
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,4,2
/vishal2376/git-coach/fork,3,1
/vishal2376/git-coach/new/translations,3,1
/vishal2376/git-coach/blob/master/screenshots/quiz.jpg,2,2
/vishal2376/git-coach/releases,2,2
/vishal2376/git-coach/releases/tag/v5.2,2,2
/vishal2376/git-coach/blob/master/app/src/main/assets/en/git_quiz.json,2,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/utils/Util.kt,2,1
