time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-21 00:00:00+00:00,1,1,11,4
2025-03-22 00:00:00+00:00,5,2,7,4
2025-03-23 00:00:00+00:00,5,2,6,5
2025-03-24 00:00:00+00:00,2,2,9,5
2025-03-25 00:00:00+00:00,1,1,13,7
2025-03-26 00:00:00+00:00,9,4,11,7
2025-03-27 00:00:00+00:00,1,1,9,4
2025-03-28 00:00:00+00:00,3,2,31,4
2025-03-29 00:00:00+00:00,5,2,6,4
2025-03-30 00:00:00+00:00,1,1,6,3
2025-03-31 00:00:00+00:00,11,6,3,3
2025-04-01 00:00:00+00:00,5,3,5,4
2025-04-02 00:00:00+00:00,1,1,8,4
2025-04-03 00:00:00+00:00,4,4,5,5
