url_path,views_total,views_unique
/vishal2376/git-coach,55,42
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,10,7
/vishal2376/git-coach/releases/tag/v5.1,4,4
/vishal2376/git-coach/releases,3,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,2,1
/vishal2376/git-coach/issues,2,1
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdY.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/quiz.jpg,1,1
