url_path,views_total,views_unique
/vishal2376/git-coach,29,25
/vishal2376/git-coach/releases/tag/v5.2,7,7
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,5,5
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,3,3
/vishal2376/git-coach/issues,3,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/releases,2,2
/vishal2376/git-coach/compare/v5.1...v5.2,2,1
/vishal2376/git-coach/blob/master/fastlane/metadata/android/en-US/full_description.txt,1,1
/vishal2376/git-coach/blob/master/fastlane/metadata/android/en-US/short_description.txt,1,1
