url_path,views_total,views_unique
/vishal2376/git-coach,61,38
/vishal2376/git-coach/commits/master,11,1
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,4,4
/vishal2376/git-coach/issues,2,2
/vishal2376/git-coach/tree/master/app,2,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/fragments/AboutUsFragment.kt,1,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/GitApplication.kt,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,1,1
/vishal2376/git-coach/releases,1,1
/vishal2376/git-coach/releases/tag/v5.2,1,1
