url_path,views_total,views_unique
/vishal2376/git-coach,46,41
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,6,6
/vishal2376/git-coach/tree/master/app,3,3
/vishal2376/git-coach/tree/master/app/src/main/res,3,2
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,3,1
/vishal2376/git-coach/blob/master/app/src/main/res/layout/activity_splash_screen.xml,2,2
/vishal2376/git-coach/issues,2,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/releases/tag/v5.2,2,2
/vishal2376/git-coach/tree/master/app/src,2,2
