time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-05 00:00:00+00:00,14,8,10,2
2026-02-06 00:00:00+00:00,1,1,6,3
2026-02-07 00:00:00+00:00,6,5,5,4
2026-02-08 00:00:00+00:00,8,4,3,3
2026-02-09 00:00:00+00:00,7,6,8,6
2026-02-10 00:00:00+00:00,3,3,2,1
2026-02-11 00:00:00+00:00,16,10,8,5
2026-02-12 00:00:00+00:00,27,12,5,2
2026-02-13 00:00:00+00:00,12,6,3,2
2026-02-14 00:00:00+00:00,14,6,7,5
2026-02-15 00:00:00+00:00,22,9,0,0
2026-02-16 00:00:00+00:00,25,15,0,0
2026-02-17 00:00:00+00:00,13,7,2,2
2026-02-18 00:00:00+00:00,12,6,2,1
