time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,6,5,12,9
2026-08-21 00:00:00+00:00,5,4,2,1
2026-08-22 00:00:00+00:00,15,7,3,3
2026-08-23 00:00:00+00:00,11,5,3,2
2026-08-24 00:00:00+00:00,3,3,5,4
2026-08-25 00:00:00+00:00,1,1,3,2
2026-08-26 00:00:00+00:00,4,3,3,2
2026-08-27 00:00:00+00:00,3,3,2,2
2026-08-28 00:00:00+00:00,2,2,3,2
2026-08-29 00:00:00+00:00,4,4,6,3
2026-08-30 00:00:00+00:00,4,3,3,3
2026-08-31 00:00:00+00:00,6,4,17,5
2026-09-01 00:00:00+00:00,3,3,3,2
2026-09-02 00:00:00+00:00,4,4,6,2
