url_path,views_total,views_unique
/vishal2376/git-coach,38,30
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,9,8
/vishal2376/git-coach/issues,4,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/releases/tag/v5.1,2,2
/vishal2376/git-coach/tree/master,2,2
/vishal2376/git-coach/blob/master/README.md,2,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,2,1
/vishal2376/git-coach/releases,2,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,1,1
