url_path,views_total,views_unique
/vishal2376/git-coach,67,55
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,26,14
/vishal2376/git-coach/tree/master/app,7,3
/vishal2376/git-coach/releases,6,5
/vishal2376/git-coach/blob/master/screenshots/about_us.jpg,6,3
/vishal2376/git-coach/releases/tag/v5.1,5,3
/vishal2376/git-coach/tree/master/app/src,5,2
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,4,2
/vishal2376/git-coach/blob/master/app/src/main/res/values/colors.xml,4,1
/vishal2376/git-coach/tree/master/app/src/main,3,1
