url_path,views_total,views_unique
/vishal2376/git-coach,169,133
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,68,33
/vishal2376/git-coach/tree/master/app,31,11
/vishal2376/git-coach/tree/master/app/src,31,10
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,30,7
/vishal2376/git-coach/tree/master/app/src/main,28,9
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,14,7
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach/models,13,3
/vishal2376/git-coach/blob/master/screenshots/about_us.jpg,11,5
/vishal2376/git-coach/releases/tag/v5.1,10,7
