url_path,views_total,views_unique
/vishal2376/git-coach,120,94
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,40,20
/vishal2376/git-coach/tree/master/app,23,9
/vishal2376/git-coach/tree/master/app/src,21,7
/vishal2376/git-coach/tree/master/app/src/main,17,6
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,14,5
/vishal2376/git-coach/blob/master/screenshots/about_us.jpg,11,5
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,8,4
/vishal2376/git-coach/tree/master/app/src/androidTest/java/com/vishal2376/gitcoach,7,3
/vishal2376/git-coach/releases/tag/v5.1,6,4
