url_path,views_total,views_unique
/vishal2376/git-coach,38,33
/vishal2376/git-coach/releases/tag/v5.2,8,8
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,5,5
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,3,3
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/releases,2,2
/vishal2376/git-coach/compare/v5.1...v5.2,2,1
/vishal2376/git-coach/tree/master/app,2,1
/vishal2376/git-coach/blob/master/app/build.gradle,1,1
/vishal2376/git-coach/blob/master/app/src/main/res/values/colors.xml,1,1
