time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-13 00:00:00+00:00,2,2,17,6
2025-03-14 00:00:00+00:00,4,2,8,3
2025-03-15 00:00:00+00:00,5,2,5,4
2025-03-16 00:00:00+00:00,7,3,7,2
2025-03-17 00:00:00+00:00,3,3,8,6
2025-03-18 00:00:00+00:00,4,1,13,1
2025-03-19 00:00:00+00:00,1,1,15,7
2025-03-20 00:00:00+00:00,3,3,4,4
2025-03-21 00:00:00+00:00,1,1,11,4
2025-03-22 00:00:00+00:00,5,2,7,4
2025-03-23 00:00:00+00:00,5,2,6,5
2025-03-24 00:00:00+00:00,2,2,9,5
2025-03-25 00:00:00+00:00,1,1,13,7
2025-03-26 00:00:00+00:00,5,2,8,5
