time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-18 00:00:00+00:00,7,2,7,3
2026-06-19 00:00:00+00:00,45,11,4,3
2026-06-20 00:00:00+00:00,30,11,1,1
2026-06-21 00:00:00+00:00,34,9,2,2
2026-06-22 00:00:00+00:00,30,12,1,1
2026-06-23 00:00:00+00:00,55,16,6,2
2026-06-24 00:00:00+00:00,44,12,4,3
2026-06-25 00:00:00+00:00,40,11,0,0
2026-06-26 00:00:00+00:00,6,5,2,1
2026-06-27 00:00:00+00:00,20,6,4,2
2026-06-28 00:00:00+00:00,14,5,0,0
2026-06-29 00:00:00+00:00,4,4,0,0
2026-06-30 00:00:00+00:00,10,5,11,9
2026-07-01 00:00:00+00:00,4,4,3,2
