url_path,views_total,views_unique
/vishal2376/git-coach,28,23
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/issues,3,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/releases/tag/v5.2,2,2
/vishal2376/git-coach/commit/2324bbf8e06696bb9fd08b457e4729efa64af884,2,1
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/nav.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/quiz_result.jpg,1,1
/vishal2376/git-coach/pull/30,1,1
