time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-23 00:00:00+00:00,2,2,7,4
2025-02-24 00:00:00+00:00,4,2,4,2
2025-02-25 00:00:00+00:00,5,2,3,3
2025-02-26 00:00:00+00:00,5,3,3,3
2025-02-27 00:00:00+00:00,6,3,2,2
2025-02-28 00:00:00+00:00,5,2,5,3
2025-03-01 00:00:00+00:00,4,2,5,3
2025-03-02 00:00:00+00:00,1,1,8,6
2025-03-03 00:00:00+00:00,2,2,13,7
2025-03-04 00:00:00+00:00,5,2,3,2
2025-03-05 00:00:00+00:00,1,1,13,5
2025-03-06 00:00:00+00:00,3,3,1,1
2025-03-07 00:00:00+00:00,5,2,2,1
