time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-02 00:00:00+00:00,18,9,6,3
2026-03-03 00:00:00+00:00,11,7,7,6
2026-03-04 00:00:00+00:00,19,9,4,3
2026-03-05 00:00:00+00:00,2,2,2,2
2026-03-06 00:00:00+00:00,22,12,2,2
2026-03-07 00:00:00+00:00,10,5,7,4
2026-03-08 00:00:00+00:00,5,4,0,0
2026-03-09 00:00:00+00:00,4,3,0,0
2026-03-10 00:00:00+00:00,9,5,0,0
2026-03-11 00:00:00+00:00,11,6,2,2
2026-03-12 00:00:00+00:00,5,4,1,1
2026-03-13 00:00:00+00:00,4,3,2,1
2026-03-14 00:00:00+00:00,12,7,5,3
2026-03-15 00:00:00+00:00,4,3,4,3
