url_path,views_total,views_unique
/vishal2376/git-coach,72,35
/vishal2376/git-coach/pulls,8,5
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,7,4
/vishal2376/git-coach/tree/master/app/src/main,6,3
/vishal2376/git-coach/tree/master/app,5,2
/vishal2376/git-coach/pull/40,4,2
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,2
/vishal2376/git-coach/tree/master/app/src,3,2
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,2,2
/vishal2376/git-coach/blob/master/screenshots/cmdY.jpg,2,2
