url_path,views_total,views_unique
/vishal2376/git-coach,42,31
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/releases/tag/v5.2,3,3
/vishal2376/git-coach/blob/master/screenshots/quiz_result.jpg,3,2
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,2,2
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,2,2
/vishal2376/git-coach/forks,2,1
/vishal2376/git-coach/actions,1,1
/vishal2376/git-coach/activity,1,1
/vishal2376/git-coach/blob/master/README.md,1,1
