time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-13 00:00:00+00:00,4,3,2,1
2026-03-14 00:00:00+00:00,12,7,5,3
2026-03-15 00:00:00+00:00,4,3,4,3
2026-03-16 00:00:00+00:00,16,7,3,2
2026-03-17 00:00:00+00:00,16,8,6,4
2026-03-18 00:00:00+00:00,13,7,3,2
2026-03-19 00:00:00+00:00,3,2,2,1
2026-03-20 00:00:00+00:00,9,4,5,3
2026-03-21 00:00:00+00:00,8,3,1,1
2026-03-22 00:00:00+00:00,8,4,3,3
2026-03-23 00:00:00+00:00,19,8,1,1
2026-03-24 00:00:00+00:00,21,9,3,2
2026-03-25 00:00:00+00:00,15,6,2,2
2026-03-26 00:00:00+00:00,17,7,1,1
