url_path,views_total,views_unique
/vishal2376/git-coach,71,46
/vishal2376/git-coach/blob/master/README.md,27,3
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,16,7
/vishal2376/git-coach/tree/master/app,16,5
/vishal2376/git-coach/tree/master/app/src,12,4
/vishal2376/git-coach/tree/master/app/src/main,12,4
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,11,5
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/fragments/LessonFragment.kt,10,1
/vishal2376/git-coach/blob/master/screenshots/nav.jpg,9,2
/vishal2376/git-coach/tree/master/app/src/main/res,7,2
