time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-27 00:00:00+00:00,1,1,9,4
2025-03-28 00:00:00+00:00,3,2,31,4
2025-03-29 00:00:00+00:00,5,2,6,4
2025-03-30 00:00:00+00:00,1,1,6,3
2025-03-31 00:00:00+00:00,11,6,3,3
2025-04-01 00:00:00+00:00,5,3,5,4
2025-04-02 00:00:00+00:00,1,1,8,4
2025-04-03 00:00:00+00:00,8,6,5,5
2025-04-04 00:00:00+00:00,3,2,5,4
2025-04-05 00:00:00+00:00,6,3,4,3
2025-04-06 00:00:00+00:00,5,2,4,2
2025-04-07 00:00:00+00:00,1,1,4,4
2025-04-08 00:00:00+00:00,2,2,2,2
2025-04-09 00:00:00+00:00,1,1,8,5
