time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,19,4,,
2025-10-15 00:00:00+00:00,18,6,1.0,1.0
2025-10-16 00:00:00+00:00,9,3,3.0,2.0
2025-10-17 00:00:00+00:00,7,2,1.0,1.0
2025-10-18 00:00:00+00:00,9,4,1.0,1.0
2025-10-19 00:00:00+00:00,8,3,3.0,2.0
2025-10-20 00:00:00+00:00,8,3,,
2025-10-21 00:00:00+00:00,1,1,3.0,3.0
2025-10-22 00:00:00+00:00,22,5,1.0,1.0
2025-10-23 00:00:00+00:00,7,2,,
2025-10-24 00:00:00+00:00,17,4,15.0,3.0
2025-10-25 00:00:00+00:00,4,3,1.0,1.0
2025-10-26 00:00:00+00:00,10,4,1.0,1.0
