url_path,views_total,views_unique
/vishal2376/git-coach,31,24
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,6,6
/vishal2376/git-coach/tree/master/app,3,3
/vishal2376/git-coach/releases/tag/v5.2,3,1
/vishal2376/git-coach/tree/master/screenshots,2,2
/vishal2376/git-coach/blob/master/screenshots/cmdB.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,1,1
/vishal2376/git-coach/releases,1,1
/vishal2376/git-coach/tree/master,1,1
