url_path,views_total,views_unique
/vishal2376/git-coach,114,99
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,47,23
/vishal2376/git-coach/tree/master/app,18,4
/vishal2376/git-coach/releases/tag/v5.1,14,13
/vishal2376/git-coach/tree/master/app/src,14,4
/vishal2376/git-coach/tree/master/app/src/main,12,3
/vishal2376/git-coach/blob/master/app/src/main/res/values/themes.xml,8,1
/vishal2376/git-coach/tree/master/app/src/main/res/values,8,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,6,3
/vishal2376/git-coach/issues,6,2
