url_path,views_total,views_unique
/vishal2376/git-coach,42,35
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/SplashScreen.kt,6,2
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,4,4
/vishal2376/git-coach/releases/tag/v5.2,4,4
/vishal2376/git-coach/tree/master/app,4,4
/vishal2376/git-coach/blob/master/app/src/main/res/layout/activity_splash_screen.xml,4,3
/vishal2376/git-coach/tree/master/app/src/main/res,3,2
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,3,1
/vishal2376/git-coach/tree/master/app/src/main/res/anim,3,1
/vishal2376/git-coach/blob/master/app/src/main/res/anim/bounce_anim.xml,2,2
