time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-03 00:00:00+00:00,18,8,3,2
2026-06-04 00:00:00+00:00,16,9,4,1
2026-06-05 00:00:00+00:00,8,7,21,8
2026-06-06 00:00:00+00:00,16,6,20,4
2026-06-07 00:00:00+00:00,17,7,2,2
2026-06-08 00:00:00+00:00,17,7,4,4
2026-06-09 00:00:00+00:00,21,8,2,2
2026-06-10 00:00:00+00:00,35,16,0,0
2026-06-11 00:00:00+00:00,35,12,0,0
2026-06-12 00:00:00+00:00,20,7,2,2
2026-06-13 00:00:00+00:00,27,10,5,3
2026-06-14 00:00:00+00:00,21,9,1,1
2026-06-15 00:00:00+00:00,25,9,1,1
2026-06-16 00:00:00+00:00,23,8,8,2
