url_path,views_total,views_unique
/vishal2376/git-coach,59,51
/vishal2376/git-coach/blob/master/README.md,27,3
/vishal2376/git-coach/tree/master/app,17,6
/vishal2376/git-coach/tree/master/app/src,17,5
/vishal2376/git-coach/tree/master/app/src/main,17,5
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,14,6
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,10,2
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,9,4
/vishal2376/git-coach/releases/tag/v5.1,8,6
/vishal2376/git-coach/tree/master/app/src/main/assets,8,3
