url_path,views_total,views_unique
/vishal2376/git-coach,64,52
/vishal2376/git-coach/tree/master/app,4,4
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/releases/tag/v5.2,3,3
/vishal2376/git-coach/tree/master/screenshots,3,3
/vishal2376/git-coach/blob/master/screenshots/quiz.jpg,3,2
/vishal2376/git-coach/blob/master/README.md,3,1
/vishal2376/git-coach/blob/master/app/build.gradle,2,2
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,2,2
/vishal2376/git-coach/activity,2,1
