url_path,views_total,views_unique
/vishal2376/git-coach,113,98
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,41,20
/vishal2376/git-coach/releases/tag/v5.1,18,15
/vishal2376/git-coach/tree/master/app,17,4
/vishal2376/git-coach/tree/master/app/src,13,3
/vishal2376/git-coach/tree/master/app/src/main,11,2
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,10,1
/vishal2376/git-coach/tree/master/app/src/main/res/values,8,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,6,3
/vishal2376/git-coach/issues,6,2
