time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-24 00:00:00+00:00,,,10.0,5.0
2024-07-25 00:00:00+00:00,2.0,2.0,,
2024-07-26 00:00:00+00:00,,,11.0,6.0
2024-07-27 00:00:00+00:00,2.0,2.0,8.0,6.0
2024-07-28 00:00:00+00:00,1.0,1.0,4.0,2.0
2024-07-29 00:00:00+00:00,2.0,1.0,3.0,1.0
2024-07-30 00:00:00+00:00,4.0,2.0,13.0,8.0
2024-07-31 00:00:00+00:00,1.0,1.0,224.0,35.0
2024-08-01 00:00:00+00:00,1.0,1.0,97.0,24.0
2024-08-02 00:00:00+00:00,1.0,1.0,37.0,9.0
2024-08-03 00:00:00+00:00,,,40.0,13.0
2024-08-04 00:00:00+00:00,2.0,1.0,41.0,12.0
2024-08-05 00:00:00+00:00,1.0,1.0,99.0,9.0
2024-08-06 00:00:00+00:00,,,9.0,5.0
