time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-22 00:00:00+00:00,,,4,3
2025-01-23 00:00:00+00:00,4.0,3.0,11,4
2025-01-24 00:00:00+00:00,1.0,1.0,22,5
2025-01-25 00:00:00+00:00,,,5,1
2025-01-26 00:00:00+00:00,,,1,1
2025-01-27 00:00:00+00:00,2.0,1.0,6,6
2025-01-28 00:00:00+00:00,1.0,1.0,8,5
2025-01-29 00:00:00+00:00,,,7,6
2025-01-30 00:00:00+00:00,8.0,4.0,7,5
2025-01-31 00:00:00+00:00,4.0,2.0,33,12
2025-02-01 00:00:00+00:00,1.0,1.0,2,1
2025-02-02 00:00:00+00:00,4.0,2.0,2,1
2025-02-03 00:00:00+00:00,3.0,3.0,7,6
2025-02-04 00:00:00+00:00,,,1,1
