url_path,views_total,views_unique
/vishal2376/git-coach,49,26
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,6,4
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,4,4
/vishal2376/git-coach/releases/tag/v5.2,4,4
/vishal2376/git-coach/tree/master/app/src/main,4,3
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach/adapters,4,3
/vishal2376/git-coach/tree/master/app/src,3,3
/vishal2376/git-coach/blob/master/app/src/main/assets/de/git_commands.json,2,2
/vishal2376/git-coach/tree/master/app,2,2
/vishal2376/git-coach/blob/master/app/src/main/AndroidManifest.xml,2,1
