url_path,views_total,views_unique
/vishal2376/git-coach,32,26
/vishal2376/git-coach/releases,2,1
/vishal2376/git-coach/blob/master/screenshots/cmdB.jpg,1,1
/vishal2376/git-coach/releases/tag/v5.2,1,1
/vishal2376/git-coach/tree/github-repo-stats,1,1
/vishal2376/git-coach/tree/github-repo-stats/vishal2376/git-coach,1,1
/vishal2376/git-coach/tree/github-repo-stats/vishal2376/git-coach/ghrs-data,1,1
/vishal2376/git-coach/tree/github-repo-stats/vishal2376/git-coach/ghrs-data/snapshots,1,1
/vishal2376/git-coach/tree/master/app,1,1
/vishal2376/git-coach/tree/master/app/src,1,1
