url_path,views_total,views_unique
/vishal2376/git-coach,35,26
/vishal2376/git-coach/releases/tag/v5.1,4,4
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/blob/master/screenshots/about_us.jpg,2,2
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,2,2
/vishal2376/git-coach/tree/master,2,2
/vishal2376/git-coach/tree/master/app,2,2
/vishal2376/git-coach/blob/master/app/build.gradle,2,1
/vishal2376/git-coach/tree/master/app/src/main/assets,2,1
/vishal2376/git-coach/blame/master/app/build.gradle,1,1
