time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-20 00:00:00+00:00,1.0,1.0,,
2025-08-21 00:00:00+00:00,1.0,1.0,,
2025-08-22 00:00:00+00:00,1.0,1.0,8.0,5.0
2025-08-23 00:00:00+00:00,3.0,3.0,1.0,1.0
2025-08-24 00:00:00+00:00,1.0,1.0,2.0,2.0
2025-08-25 00:00:00+00:00,5.0,5.0,8.0,1.0
2025-08-26 00:00:00+00:00,24.0,24.0,9.0,3.0
2025-08-27 00:00:00+00:00,1.0,1.0,2.0,2.0
2025-08-28 00:00:00+00:00,5.0,5.0,9.0,4.0
2025-08-29 00:00:00+00:00,5.0,5.0,12.0,3.0
2025-08-30 00:00:00+00:00,5.0,5.0,19.0,6.0
2025-08-31 00:00:00+00:00,2.0,2.0,7.0,3.0
2025-09-01 00:00:00+00:00,3.0,3.0,4.0,2.0
2025-09-02 00:00:00+00:00,,,2.0,2.0
