url_path,views_total,views_unique
/vishal2376/git-coach,32,28
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,5,5
/vishal2376/git-coach/releases/tag/v5.2,3,3
/vishal2376/git-coach/blob/master/screenshots/about_us.jpg,2,2
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,2,2
/vishal2376/git-coach/blob/master/screenshots/quiz_result.jpg,2,2
/vishal2376/git-coach/tree/master/app,2,1
/vishal2376/git-coach/blob/master/app/build.gradle,1,1
/vishal2376/git-coach/blob/master/app/src/main/res/values/colors.xml,1,1
/vishal2376/git-coach/blob/master/build.gradle,1,1
