time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-17 00:00:00+00:00,4.0,2.0,3,3
2025-01-18 00:00:00+00:00,1.0,1.0,4,2
2025-01-20 00:00:00+00:00,3.0,1.0,5,5
2025-01-21 00:00:00+00:00,2.0,1.0,4,3
2025-01-22 00:00:00+00:00,,,4,3
2025-01-23 00:00:00+00:00,4.0,3.0,11,4
2025-01-24 00:00:00+00:00,1.0,1.0,22,5
2025-01-25 00:00:00+00:00,,,5,1
2025-01-26 00:00:00+00:00,,,1,1
2025-01-27 00:00:00+00:00,2.0,1.0,6,6
2025-01-28 00:00:00+00:00,1.0,1.0,8,5
2025-01-29 00:00:00+00:00,,,7,6
2025-01-30 00:00:00+00:00,2.0,2.0,6,4
