time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-14 00:00:00+00:00,1,1,34,5
2025-07-15 00:00:00+00:00,7,7,2,2
2025-07-16 00:00:00+00:00,1,1,5,3
2025-07-17 00:00:00+00:00,4,4,4,2
2025-07-18 00:00:00+00:00,6,6,60,5
2025-07-19 00:00:00+00:00,4,4,5,3
2025-07-20 00:00:00+00:00,5,5,2,2
2025-07-21 00:00:00+00:00,5,5,10,9
2025-07-22 00:00:00+00:00,1,1,1,1
2025-07-23 00:00:00+00:00,4,4,4,3
2025-07-24 00:00:00+00:00,4,4,6,4
2025-07-25 00:00:00+00:00,3,3,8,3
2025-07-26 00:00:00+00:00,10,10,38,8
2025-07-27 00:00:00+00:00,2,1,10,5
