url_path,views_total,views_unique
/vishal2376/git-coach,34,30
/vishal2376/git-coach/releases,3,2
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/SplashScreen.kt,3,1
/vishal2376/git-coach/commits/master,3,1
/vishal2376/git-coach/tree/github-repo-stats,2,2
/vishal2376/git-coach/tree/master/app,2,2
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,2,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/fragments/MainFragment.kt,1,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/fragments/SettingsFragment.kt,1,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/GitApplication.kt,1,1
