url_path,views_total,views_unique
/vishal2376/git-coach,26,22
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,2,2
/vishal2376/git-coach/issues,2,1
/vishal2376/git-coach/blob/master/app/build.gradle,1,1
/vishal2376/git-coach/blob/master/fastlane/metadata/android/de/short_description.txt,1,1
/vishal2376/git-coach/blob/master/screenshots/font_settings.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/nav.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/quiz.jpg,1,1
