url_path,views_total,views_unique
/vishal2376/git-coach,101,77
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,28,14
/vishal2376/git-coach/tree/master/app,26,10
/vishal2376/git-coach/tree/master/app/src,19,7
/vishal2376/git-coach/tree/master/app/src/main,19,6
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,19,5
/vishal2376/git-coach/tree/master/app/src/main/assets,13,3
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/adapters/GitInfoAdapter.kt,12,3
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/GitApplication.kt,10,4
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,10,4
