url_path,views_total,views_unique
/vishal2376/git-coach,118,102
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,49,24
/vishal2376/git-coach/tree/master/app,18,4
/vishal2376/git-coach/releases/tag/v5.1,16,14
/vishal2376/git-coach/tree/master/app/src,16,4
/vishal2376/git-coach/tree/master/app/src/main,14,3
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,10,1
/vishal2376/git-coach/blob/master/app/src/main/res/values/themes.xml,8,1
/vishal2376/git-coach/tree/master/app/src/main/res/values,8,1
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,7,2
