url_path,views_total,views_unique
/vishal2376/git-coach,104,91
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,32,15
/vishal2376/git-coach/tree/master/app,19,5
/vishal2376/git-coach/releases/tag/v5.1,15,13
/vishal2376/git-coach/tree/master/app/src,15,4
/vishal2376/git-coach/tree/master/app/src/main,15,3
/vishal2376/git-coach/blob/master/README.md,13,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,12,2
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,8,4
/vishal2376/git-coach/tree/master/app/src/main/res/values,8,1
