time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,2.0,2.0,2,2
2025-11-29 00:00:00+00:00,4.0,4.0,4,4
2025-11-30 00:00:00+00:00,4.0,4.0,3,2
2025-12-01 00:00:00+00:00,56.0,17.0,1,1
2025-12-02 00:00:00+00:00,16.0,6.0,4,4
2025-12-03 00:00:00+00:00,110.0,26.0,1,1
2025-12-04 00:00:00+00:00,2.0,2.0,6,5
2025-12-05 00:00:00+00:00,13.0,9.0,5,3
2025-12-06 00:00:00+00:00,10.0,6.0,1,1
2025-12-07 00:00:00+00:00,12.0,4.0,4,4
2025-12-08 00:00:00+00:00,9.0,5.0,2,2
2025-12-09 00:00:00+00:00,11.0,6.0,7,3
2025-12-10 00:00:00+00:00,3.0,3.0,2,1
2025-12-11 00:00:00+00:00,,,3,2
