time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-23 00:00:00+00:00,7,6,1,1
2026-02-24 00:00:00+00:00,8,4,6,3
2026-02-25 00:00:00+00:00,20,10,2,2
2026-02-26 00:00:00+00:00,10,5,19,1
2026-02-27 00:00:00+00:00,18,9,1,1
2026-02-28 00:00:00+00:00,16,7,4,3
2026-03-01 00:00:00+00:00,10,5,1,1
2026-03-02 00:00:00+00:00,18,9,6,3
2026-03-03 00:00:00+00:00,11,7,7,6
2026-03-04 00:00:00+00:00,19,9,4,3
2026-03-05 00:00:00+00:00,2,2,2,2
2026-03-06 00:00:00+00:00,22,12,2,2
2026-03-07 00:00:00+00:00,10,5,7,4
2026-03-08 00:00:00+00:00,5,4,0,0
