url_path,views_total,views_unique
/vishal2376/git-coach,90,75
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,25,13
/vishal2376/git-coach/tree/master/app,17,6
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach,17,3
/vishal2376/git-coach/tree/master/app/src,13,5
/vishal2376/git-coach/tree/master/app/src/main,11,4
/vishal2376/git-coach/releases/tag/v5.1,10,8
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach/fragments,9,2
/vishal2376/git-coach/tree/master/app/src/main/java/com/vishal2376/gitcoach/models,7,2
/vishal2376/git-coach/blob/master/screenshots/cmdB.jpg,6,3
