url_path,views_total,views_unique
/vishal2376/git-coach,46,36
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,6,6
/vishal2376/git-coach/blob/master/screenshots/quiz.jpg,3,2
/vishal2376/git-coach/blob/master/README.md,3,1
/vishal2376/git-coach/blob/master/app/build.gradle,2,2
/vishal2376/git-coach/releases/tag/v5.2,2,2
/vishal2376/git-coach/tree/master/app,2,2
/vishal2376/git-coach/tree/master/screenshots,2,2
/vishal2376/git-coach/stargazers,2,1
/vishal2376/git-coach/blob/master/build.gradle,1,1
