url_path,views_total,views_unique
/vishal2376/git-coach,31,24
/vishal2376/git-coach/releases/tag/v5.2,5,4
/vishal2376/git-coach/issues,4,2
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,3,3
/vishal2376/git-coach/releases,3,2
/vishal2376/git-coach/blob/master/screenshots/quiz.jpg,2,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/blob/master/gradle.properties,1,1
/vishal2376/git-coach/blob/master/screenshots/about_us.jpg,1,1
