url_path,views_total,views_unique
/vishal2376/git-coach,54,42
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,9,5
/vishal2376/git-coach/releases/tag/v5.1,5,5
/vishal2376/git-coach/blob/master/screenshots/cmdY.jpg,2,1
/vishal2376/git-coach/blob/master/screenshots/lesson_detail.jpg,2,1
/vishal2376/git-coach/commit/8b61f3776f6f058f89064a8c8d293c8b60763968,2,1
/vishal2376/git-coach/commits/master,2,1
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,1,1
/vishal2376/git-coach/issues/33,1,1
/vishal2376/git-coach/issues/closing_references,1,1
