url_path,views_total,views_unique
/vishal2376/git-coach,31,28
/vishal2376/git-coach/releases,8,3
/vishal2376/git-coach/releases/tag/v5.2,7,4
/vishal2376/git-coach/pulls,5,5
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,3,3
/vishal2376/git-coach/blob/master/screenshots/cmdB.jpg,2,2
/vishal2376/git-coach/blob/master/screenshots/quiz_result.jpg,2,2
/vishal2376/git-coach/tree/master/.github,2,2
/vishal2376/git-coach/blob/master/LICENSE,1,1
/vishal2376/git-coach/blob/master/build.gradle,1,1
